A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
3469434458.033333,2.007157308740011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78792040.323223,0.06324800021048427,3350950.1198776793,0.003678418743123936,561021544.7163806,1.0964765176664748,69664518.54766226,0.03477597518101025,64208059.656420544,0.06329431000725551,0.0,0.0
49302477.76665054,0.039114913330493495,10574580.255839238,0.011459718533303133,26108042.59834919,0.052877042991747975,0.0,0.0,75362162.06673236,0.07634279416255123,0.0,0.0
139336927.38081658,0.08909180638469752,12515847.46865706,0.011022551821400777,23799327.2919257,0.03919467901797316,118564474.56748202,0.04808015601417863,0.0,0.0,0.0,0.0
2573076198.084349,2.002367842512392,0.0,0.0,0.0,0.0,0.0,0.0,42057877.872595154,0.042539255429384346,0.0,0.0
2767104384.1675606,1.9846406980057754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3570532828.614826,2.008956575830367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54221825.13555845,0.07176203400470896,0.0,0.0,2087238.1936905491,0.0014903939631746217,134199347.76900226,0.1672975167083722,0.0,0.0
1612637406.9882333,1.2001867108027144,103875290.04938272,0.10469626969107357,42810916.86720387,0.08332941408805426,46509541.841087475,0.0228069070876835,0.0,0.0,0.0,0.0
218922835.97833514,0.16896986384767984,327835109.1132082,0.3225251642995495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716538314.709798,1.995592684556264,872882529.7264131,0.80043734893176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696047128.265369,1.9766295203387592,0.0,0.0,0.0,0.0,0.0,0.0,38197434.35613567,0.03560952148879381,0.0,0.0
0.0,0.0,520012469.3104306,0.5392875822833161,1198821995.2922618,2.372858105410317,14837227.814242352,0.007440162681810948,0.0,0.0,0.0,0.0
3374316276.9626966,1.9755612871425339,74921220.7855159,0.05973018415493668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421695887.6702666,2.0016927301189664,0.0,0.0,0.0,0.0,0.0,0.0,15749913.680327285,0.017552247931944327,0.0,0.0
2710591806.925498,1.9804760956715262,0.0,0.0,24687610.853854436,0.04949226487817646,51203355.317233406,0.02460358732444588,0.0,0.0,0.0,0.0
2928620226.138249,1.9948540741985914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,26521650.46770533,0.03546371750257829,1579525432.010354,3.653564177619164,0.0,0.0,0.0,0.0,0.0,0.0
52220274.689999685,0.04016788037191622,14310995.136138171,0.015073329796617102,135492207.06342685,0.25902345370874724,6971573.710228039,0.003875368055792566,0.0,0.0,0.0,0.0
3744804706.144843,1.9822717486358448,832961613.6701094,0.5449412330493766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121083263.2828884,2.023557599726363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1188187571.9223797,0.8884808747334653,2326386339.8401403,3.3145026200326955,0.0,0.0,0.0,0.0,0.0,0.0
3780933827.4663095,2.0064492999296215,84921578.68017976,0.0618161491369367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,929478433.2588186,0.7479371224773526,480635648.4240242,0.7696792601821028,0.0,0.0,0.0,0.0,0.0,0.0
3115970096.658532,1.9743427666954299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756609917.9102987,0.706707843278359,621350727.0551789,0.7286776082248236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542306658.4420159,0.3694488542137026,3772534.413158248,0.003632534098136525,143761665.4856434,0.2533681675828925,63785845.916517794,0.02873832481273535,0.0,0.0,0.0,0.0
2375491939.1601424,2.0194642995088876,10562049.460295659,0.012406876356971542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,26934262.333594248,0.02481552204245283,0.0,0.0,32205599.100894473,0.014490324078613125,0.0,0.0,0.0,0.0
771737141.0619763,0.5279645555857566,72469372.00029708,0.06789655040261293,131666608.66424951,0.23390825968086956,27263585.12339981,0.01258900662706508,88445924.85833892,0.07903663416201162,0.0,0.0
52624440.78992014,0.04052933548389155,24103006.53702902,0.025188951908022773,6714959.420304537,0.01305280972322069,52640018.3423279,0.026793636816179054,503340515.7055077,0.4700207530457559,0.0,0.0
2890167760.3456683,1.6802458653289327,14735000.819588006,0.011533477282901765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524883507.64644593,0.4542605033817764,277519528.4342367,0.3092485490645678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888857561.7307777,2.0057462126311556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,169529440.26321846,0.16376925312767243,26679110.944234382,0.05002692972672665,127635894.29567724,0.058505562041152474,38574577.26035525,0.03540791013621177,0.0,0.0
188204681.5615329,0.16673497507118853,96285865.30763745,0.11193226350960303,1714739834.1070507,3.595548717643535,0.0,0.0,0.0,0.0,0.0,0.0
2370332576.1889772,2.013952842090738,37419024.746203244,0.045900345491611025,1379494565.505231,2.9875763337405186,0.0,0.0,0.0,0.0,0.0,0.0
2369463462.358721,2.013024416825802,233039.24426278984,0.00028745478105767755,52706303.244062886,0.12149747485520648,21076783.788269542,0.012426403474734627,0.0,0.0,0.0,0.0
0.0,0.0,1007237394.6192522,0.8876298830369589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,812133798.9805744,0.6339884818604178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506509944.7775364,1.998576625713874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14426874.757676845,0.015302888070218873,53744808.036307275,0.10444325357394829,62910144.49082902,0.03186751721590407,0.0,0.0,0.0,0.0
0.0,0.0,124128007.32868427,0.11384779244127584,28453499.577499557,0.05102334115278577,81834.96909813466,4.177254588565969e-05,5756507.887044974,0.005080482635847117,0.0,0.0
14830058.144906925,0.010712014704882141,50167901.93404746,0.04779645698684454,977271830.380583,1.6707906829754777,95370751.85606614,0.040936099885693744,0.0,0.0,0.0,0.0
0.0,0.0,139297304.37260503,0.11462710349431131,1583100.5424009648,0.002523157407940913,0.0,0.0,0.0,0.0,0.0,0.0
3073943321.2012596,1.9822717486358448,14362060.127762344,0.01321349381258809,2139897718.307267,3.460899811158498,0.0,0.0,0.0,0.0,0.0,0.0
2996115572.42113,1.6971358135563341,0.0,0.0,2142392995.0916836,2.990304928368744,0.0,0.0,0.0,0.0,0.0,0.0
122916257.61980441,0.08603052708955888,1055542597.3741853,0.8785517844940294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14181688.462399427,0.014817172446476408,1183457611.3171887,2.137125052561484,0.0,0.0,0.0,0.0,0.0,0.0
4026954987.4176407,1.965440071840172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214156248.3420067,2.008528777838149,0.0,0.0,150577020.09388965,0.34685468329241065,15203021.516515508,0.006103636826042264,0.0,0.0,0.0,0.0
2428656127.167141,2.008956575830367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2792799521.098303,2.0079562228081675,0.0,0.0,0.0,0.0,9220368.752239196,0.004559948372203702,0.0,0.0,0.0,0.0
0.0,0.0,18735421.20353412,0.015089338853944872,116866266.84719189,0.17210311809284204,0.0,0.0,10163243.415872132,0.0075964926707954945,0.0,0.0
14819395.889203237,0.010703136432904114,125331349.08184436,0.115854380002084,0.0,0.0,26668477.91443558,0.012053609222838133,0.0,0.0,0.0,0.0
1732091302.9062915,0.943780253790656,197907474.5916266,0.1398623969860643,24536108.635773093,0.03473472793491492,0.0,0.0,0.0,0.0,0.0,0.0
2719271423.7394795,1.9981696874056407,0.0,0.0,60251628.245702446,0.11953927101546931,0.0,0.0,0.0,0.0,0.0,0.0
4089823203.946811,2.004256599902584,212285673.1494061,0.1395386195337186,8747923.971310457,0.011361172890552438,904302.9887099733,0.00029824447662445906,0.0,0.0,0.0,0.0
3399854342.3983264,1.9944834660106352,16277292.596960159,0.01400007025601299,876199185.60991,1.3405748481519646,84598251.74202305,0.02829494998737234,0.0,0.0,0.0,0.0
56671661.84754862,0.03846650999855115,15218149.031581745,0.014157009081854546,827444573.0178423,1.3487257894116647,0.0,0.0,0.0,0.0,0.0,0.0
2998484689.414133,1.9713842874585437,0.0,0.0,208138572.78343683,0.3498936181332808,2099898.077531588,0.0008745389447041916,0.0,0.0,0.0,0.0
2879843399.1658263,1.9978025530372447,0.0,0.0,5479012.485548219,0.009481957272500013,0.0,0.0,0.0,0.0,0.0,0.0
1174926638.3608403,0.938128214046959,0.0,0.0,1805231567.6805842,3.546297915912249,0.0,0.0,0.0,0.0,0.0,0.0
58640828.70563385,0.040030137320764936,52504977.02802017,0.047614660119016064,89082250.26820497,0.15164865456085475,9775824.187435769,0.004863742938065491,778179247.6978759,0.646189939824859,0.0,0.0
0.0,0.0,164926549.0549306,0.1611114062747923,486926897.6943768,0.896845479364647,0.0,0.0,1115385655.3423052,0.9861764517168403,0.0,0.0
0.0,0.0,964767574.6084756,0.9006424570576514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014701743.0269513,1.9848418651016941,0.0,0.0,0.0,0.0,592217.3735652142,0.0002550381361456805,0.0,0.0,0.0,0.0
2326666940.651236,1.9672429573530812,0.0,0.0,1034538850.9450585,2.159154399016633,0.0,0.0,0.0,0.0,0.0,0.0
124819714.57958686,0.08976685894006986,73465496.73256654,0.06977189969655048,20877002.526570603,0.03818793896286343,166967066.35820425,0.07145811111295398,30587875.34246444,0.026285686188882162,0.0,0.0
0.0,0.0,13916335.73891739,0.015264686319306425,86887165.27077639,0.1742971929620033,119578516.57967576,0.05830312531930146,13793915.823322028,0.013293771620333746,0.0,0.0
44014378.145555675,0.03870601861670584,257751913.6790133,0.2823336547338773,0.0,0.0,0.0,0.0,102522625.40753132,0.10995190446761677,0.0,0.0
3027366004.1061277,1.9953612601715531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,434075435.6849942,0.42264778398816355,1958520279.8800466,3.555940957342739,0.0,0.0,0.0,0.0,0.0,0.0
3118549798.242385,2.018630627047775,0.0,0.0,2130144670.4052289,3.436754444756906,10446472.471152414,0.004185578115115454,0.0,0.0,0.0,0.0
13770567.168651944,0.010459092934241668,71539801.59594415,0.07065695360942727,227269262.9329133,0.41943033444092526,49842693.81002938,0.02373280220839593,193172053.01526377,0.1780721857030911,0.0,0.0
3431516762.742697,2.0179049913095466,0.0,0.0,644579.7206366062,0.0010387337360610314,0.0,0.0,68528637.7531449,0.055394964970843466,0.0,0.0
91731112.8320066,0.09083411937466215,127063265.51150098,0.16267811814373634,693146570.5435013,1.6566413484943747,118645802.57671131,0.06449363536246466,0.0,0.0,0.0,0.0
2512062893.26145,2.0042201895763947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780932325.7653236,2.0064688380565965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401142381.8474445,1.9953872924653768,31841997.07735948,0.02673178526678783,412553407.4008309,0.6404688139163163,0.0,0.0,97226896.44875811,0.07509946140384675,0.0,0.0
0.0,0.0,139869275.75320232,0.11552880765121763,0.0,0.0,178205964.54442793,0.06519781525870866,0.0,0.0,0.0,0.0
0.0,0.0,79621540.16623658,0.07150908846607418,16472715.868399417,0.027972541692421124,193015131.0837533,0.07417406530596221,0.0,0.0,0.0,0.0
3512808713.8619065,1.9680366113689256,55054261.72340181,0.04366562000676731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103465446.24240802,0.08742964823585414,12518634.411784511,0.014529140367896374,23855721.456738174,0.05190458938764003,3444773.7916093376,0.002200071199343427,190750444.1585847,0.20545380697584958,0.0,0.0
206208631.16635,0.17304506335613287,895648034.0868189,0.9065489720949577,23200715.39256736,0.047840468291456315,19821453.046460293,0.01039231614000078,0.0,0.0,0.0,0.0
0.0,0.0,89082735.69611229,0.11518750874640911,687598937.0492235,1.637327506879884,0.0,0.0,0.0,0.0,0.0,0.0
50176373.6588005,0.039924047704516144,68107799.52948852,0.07114726104338209,112126695.28736246,0.22029619902051598,58774392.453913845,0.02994872462371021,597704976.3138001,0.5713035046965461,0.0,0.0
305141098.308539,0.26826802592369664,701212638.2779726,0.759713629825723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896492566.560129,1.9672429573530812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741688759.2140672,0.5352581204242695,0.0,0.0,6492700.607503743,0.012286035503668967,54558349.29091276,0.02583044566241269,0.0,0.0,0.0,0.0
56251933.92822136,0.040306069922685386,75651439.35077772,0.0709989832648881,1290149062.4291,2.1847512684736454,0.0,0.0,0.0,0.0,0.0,0.0
2891020543.319133,2.0076157148448646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,87525510.5895413,0.07192665328292751,2580735256.754571,3.7276965422725774,0.0,0.0,0.0,0.0,0.0,0.0
3155188801.468741,1.9441792622451277,15256324.586793773,0.013557566373043742,97566421.97287929,0.162922783351507,0.0,0.0,0.0,0.0,0.0,0.0
45800049.83523099,0.039391786636319745,401482663.18927217,0.4235845695131627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11283927.33591623,0.010382247786025086,19996216.41223047,0.0246194283915051,74572640.46142702,0.17037035344679657,51101983.3087817,0.030237957379597613,0.0,0.0,0.0,0.0
2896072726.5503016,2.0120499091342854,26464103.93189047,0.025817433884574192,0.0,0.0,15779400.035008635,0.007650263043408816,0.0,0.0,0.0,0.0
2880837038.4036093,1.9987173563260847,103337811.58466753,0.09612660981295414,17127930.663039852,0.03141749676312827,0.0,0.0,0.0,0.0,0.0,0.0
188130084.6104369,0.17199204844465232,797830000.2717223,0.880765721719573,0.0,0.0,1814859.6847123448,0.0010022781636269357,0.0,0.0,0.0,0.0
0.0,0.0,41820303.18789409,0.048153345802658204,5943646.104689432,0.012877712333444126,0.0,0.0,445949150.02586037,0.47353069046930396,0.0,0.0
46930822.614312395,0.03792145298285842,13356047.314799964,0.01474750042319914,1396419638.7047238,2.645765652340171,0.0,0.0,0.0,0.0,0.0,0.0
2353084952.2962384,1.995506531483196,0.0,0.0,91251816.98750302,0.1917993354871952,0.0,0.0,0.0,0.0,0.0,0.0
14910879.035456086,0.010203349343703087,15973489.562891576,0.014818990690001001,1010985818.0047163,1.6378470082083554,0.0,0.0,0.0,0.0,0.0,0.0
2890191461.048829,2.0069116518593746,178616963.2407607,0.17044635484695508,0.0,0.0,0.0,0.0,18903552.963490795,0.017702656183931388,0.0,0.0
0.0,0.0,13368404.65142459,0.014773429220975957,42634469.241449,0.08719090709910535,37924024.67563079,0.020182368616713832,267564536.4727691,0.2647451214878008,0.0,0.0
245792399.82864484,0.17093766060876964,321426490.8626594,0.2859116421240771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409278969.5605917,1.9887199756483493,53765509.43026325,0.060611408704400786,450818720.84210944,0.9457063966784569,0.0,0.0,0.0,0.0,0.0,0.0
16459637.378322367,0.010627083437874132,17207225.434070535,0.01512240877766162,2414512356.9713793,3.570166930236544,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10929026.738465006,0.015002137349386314,518818535.2705948,1.252221768462202,2519710.846547325,0.0016927368656209087,0.0,0.0,0.0,0.0
606725185.9799321,0.4122970239727125,0.0,0.0,6884247.71364351,0.011999876211014587,38738126.762815416,0.01740604333605476,0.0,0.0,0.0,0.0
0.0,0.0,30244113.817055136,0.029156339482953823,1286452038.1041005,2.1766073980082217,6656018.029730401,0.003012311146462529,0.0,0.0,0.0,0.0
0.0,0.0,775071997.3876628,0.7421110246177061,6221837.237124809,0.012621964257785272,0.0,0.0,0.0,0.0,0.0,0.0
185469518.9725408,0.11829564263019085,1184578838.6118677,0.9043748670546783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092769352.9049587,1.9976379465267131,0.0,0.0,26339748.241579674,0.04500684309659625,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,16847383.71017576,0.01495540886413093,2433428135.1675234,3.641279397288333,0.0,0.0,0.0,0.0,0.0,0.0
2365665902.0997534,2.008967789228584,36331025.658393174,0.04336131105562663,0.0,0.0,25503302.643040434,0.01481919276549359,4142585.411155152,0.004775790768982893,0.0,0.0
59437982.58970712,0.04066312156383605,39343886.29696759,0.03604076336402009,7558815.2213875875,0.013040362106759235,71173098.13541198,0.0319574241920484,622414744.1962636,0.5160511398206682,0.0,0.0
106772287.52612999,0.09074556228235375,747593778.1923103,0.7648725969398595,0.0,0.0,2411692.238814495,0.001186357580022113,0.0,0.0,0.0,0.0
13233435.488059048,0.010850676093920087,110952795.41309224,0.11659983053727221,1974495942.2805252,3.7069369900579785,0.0,0.0,0.0,0.0,0.0,0.0
53709690.21066469,0.039114913330493495,1040751325.5101476,0.8873452380367658,1979151790.6638699,3.216770040155632,0.0,0.0,0.0,0.0,0.0,0.0
122288062.44416466,0.08761516209660253,0.0,0.0,27910413.801907077,0.05090887714071915,6889813.049181489,0.0035488914355710117,633721.7581648926,0.0005859851703571292,0.0,0.0
0.0,0.0,13820288.219200019,0.015067698894820455,351141923.7517098,0.6820358419244661,0.0,0.0,240171797.57152653,0.23393246848624308,0.0,0.0
1180953272.2218666,0.9440635952709986,880680528.2217689,0.884357264499763,246596545.64228898,0.5070000814635558,8200671.647498561,0.00431358155633507,0.0,0.0,0.0,0.0
13134385.556592667,0.010524327183266267,960132318.6260269,0.8940991600207796,582040646.4115913,1.0665069120352744,0.0,0.0,0.0,0.0,0.0,0.0
48641899.003191285,0.03936574706515525,83196789.92091487,0.08743942249800687,25013440.07703709,0.0506783151251262,93258001.68329804,0.046467401445723144,0.0,0.0,0.0,0.0
181551464.36908165,0.11533154742951654,194404131.07285368,0.1601371998580875,30764336.18214629,0.04940769797284422,94841606.446477,0.03756818776988732,0.0,0.0,0.0,0.0
15731516.920280159,0.010854981181343487,39424917.522163734,0.036183289506960634,1027334749.6490846,1.6778979179738769,0.0,0.0,0.0,0.0,0.0,0.0
2892821854.923255,2.009209849749328,0.0,0.0,1296074234.0487309,2.2431631113220023,0.0,0.0,0.0,0.0,0.0,0.0
81874547.37035203,0.06470502794307087,16852446.65024326,0.01788646120088641,86378264.96637502,0.17247955372600315,139342983.23862296,0.0676159992461243,0.0,0.0,0.0,0.0
0.0,0.0,95404124.15775561,0.11577415446705029,403698887.74791473,0.9153814884903276,0.0,0.0,0.0,0.0,0.0,0.0
49922249.05842915,0.04075509143716459,66758444.96588603,0.07153844079819562,1636784302.3790565,3.1143967946002085,0.0,0.0,0.0,0.0,0.0,0.0
2674715544.4104595,1.956902922816252,0.0,0.0,685169766.2012999,1.2423004879540336,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,572708518.5227692,0.5529243444863097,1482752.8309759577,0.0028607521877667868,17855288.571025968,0.00830687607017536,0.0,0.0,0.0,0.0
186078721.80711776,0.11662793261093553,358485839.4387021,0.28519092624802533,0.0,0.0,3055352.133602158,0.0012230464205066475,0.0,0.0,0.0,0.0
56094617.55807336,0.040175075360222676,177864105.99596667,0.16214541278297867,0.0,0.0,106356360.0817051,0.04671715534615672,0.0,0.0,0.0,0.0
246270796.4919361,0.17133601305951907,123763601.4877411,0.11296272225843121,21194976.329233572,0.03782124254166533,0.0,0.0,0.0,0.0,0.0,0.0
47903291.72018644,0.038842627514643735,43691016.63131106,0.046938181005017815,126321610.32693043,0.25317821298648097,91728606.6927852,0.04587531202769245,0.0,0.0,0.0,0.0
0.0,0.0,17789357.83541923,0.01527218225428581,506262542.05123377,0.769118467419341,0.0,0.0,777545045.281441,0.5827808378577687,0.0,0.0
15453161.391475441,0.010633951506615186,663631193.439884,0.5477998806106028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14429386.687534228,0.010627083437874132,36653273.07658155,0.03584374895936207,1569564956.3683171,2.679793392270344,9177503.976390235,0.0038805370861808917,0.0,0.0,0.0,0.0
97902944.0759784,0.07445250040030495,1000807355.3204856,0.9031386542393308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399799995.9542027,1.978858299018603,0.0,0.0,21389707.436994195,0.04758269859208025,0.0,0.0,0.0,0.0,0.0,0.0
827027310.3818954,0.5287440523142021,15047196.62969074,0.013189730380995258,0.0,0.0,112848740.17684236,0.04396778982653232,0.0,0.0,0.0,0.0
3231788900.988822,1.9887199756483493,26008218.350766,0.023186699613243468,738066062.1292422,1.1900252395984434,0.0,0.0,0.0,0.0,0.0,0.0
4077956015.729907,1.9968896464948775,0.0,0.0,156964039.84740722,0.18972755816255496,0.0,0.0,0.0,0.0,0.0,0.0
2071986588.5377016,2.0194642995088876,144786190.44777775,0.17645803666190657,39566639.289219,0.09679529942590882,0.0,0.0,0.0,0.0,0.0,0.0
274029447.3539955,0.17044535692280227,12636468.13267424,0.010904490941722484,24043264.80219049,0.03884560436270583,3406439.112623739,0.0015954616542277564,1299377647.1083283,0.9830029740028572,0.0,0.0
3719581156.110771,1.965440071840172,4388213.160411626,0.0033181526207876084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,57574091.45645001,0.04766049957469409,58911967.55492893,0.09203570516269077,0.0,0.0,27141761.493107826,0.021317110701667568,0.0,0.0
3276603971.131045,2.023557599726363,38271980.71572399,0.034155384391639135,745919964.027163,1.2087885357300794,78980602.12413742,0.030194373954332866,642888001.4247007,0.49916300592967866,0.0,0.0
0.0,0.0,73295804.66427799,0.06945242976458055,139707470.35852456,0.24963442877587905,164124233.09410232,0.0651489446539478,0.0,0.0,0.0,0.0
0.0,0.0,56044848.71164256,0.04776132322780494,1089319321.8467941,1.6644039609423738,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,122424267.48479202,0.11516636001985331,6973078.732997127,0.012748839253188968,59303239.50837983,0.02698601487192362,0.0,0.0,0.0,0.0
0.0,0.0,17022281.466734063,0.014817172446476408,31892639.30008675,0.051293129121595324,70252446.7243359,0.028741923576776525,0.0,0.0,0.0,0.0
0.0,0.0,1072429722.266987,0.9002205944412801,340420025.99911135,0.5472517508773271,0.0,0.0,0.0,0.0,0.0,0.0
3038328399.8217916,2.0045118392873666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755713633.5801916,1.9743427666954299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,44953446.115491726,0.04746013985086116,19384664.36911403,0.038976388493369894,95309366.20524776,0.04700707740950856,78765092.40676126,0.07597690905449916,0.0,0.0
2881651686.6843777,1.99942909300721,0.0,0.0,0.0,0.0,1369226.718840339,0.0005164102858899712,0.0,0.0,0.0,0.0
52540816.09369263,0.04045454797958387,3595870.1931575593,0.003797663091069761,89636081.18809459,0.17319924623051847,167900370.3917918,0.07462642150731502,22262463.222741127,0.02118447861238928,0.0,0.0
3407262538.948602,1.9999584164020119,73451540.02231455,0.05804858716716444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943394274.3995404,2.0075328109669632,13588752.273598876,0.013162699907520753,6619563.722855144,0.012316614017499004,25431238.243519872,0.012045334817498756,0.0,0.0,0.0,0.0
90250046.46821046,0.08910404255207563,449547484.3487961,0.5447104288993809,714806287.1260674,1.6577452738832528,0.0,0.0,0.0,0.0,0.0,0.0
898025387.2734382,0.723120067946847,29362555.786326624,0.032102679162540906,248406863.88932338,0.512267591133173,130162421.18548024,0.06374345886851543,0.0,0.0,0.0,0.0
13006925.672156185,0.010406312926953891,3505432.6050106976,0.0038636430602466327,26226969.825593255,0.05330181537368202,9478265.108856972,0.005651029337746229,1019119825.6431413,0.9548233807258175,0.0,0.0
2206259687.4501095,1.9994499887499102,0.0,0.0,0.0,0.0,0.0,0.0,1780942.2368371366,0.001942216932435909,0.0,0.0
877473382.4699187,0.7028415271894761,867679138.2669835,0.8649451693688703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244312042.14411426,0.16970499291505842,3686622.9415722457,0.0034740732763724382,28042586.992146656,0.04970343571174496,131393349.88245411,0.056883162868974636,0.0,0.0,0.0,0.0
2731095850.3771152,1.99942909300721,0.0,0.0,46815038.67032477,0.09083215804920339,17453759.182443295,0.008214912742821552,0.0,0.0,0.0,0.0
184439693.9884606,0.11540672082843004,222159239.7152692,0.17968676070530964,7744099.410416019,0.0121449419175386,48282010.374558285,0.019411120753398965,404843643.9783087,0.314271100167541,0.0,0.0
2904772104.2553205,1.9743427666954299,106245911.13487588,0.09750290666233832,1997683058.8960319,3.378991026352077,0.0,0.0,0.0,0.0,0.0,0.0
3405583364.4961205,1.9987173563260847,39733526.11534761,0.028729788241900284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49638400.51651469,0.040306069922685386,3420241.6250446266,0.00382325270806795,85326339.45642784,0.17455852431436797,0.0,0.0,675140117.5574102,0.6684956405632909,0.0,0.0
51067170.354825296,0.039136632435308655,116028062.53556766,0.11455199973845304,2067029359.1678402,3.662856191823515,0.0,0.0,0.0,0.0,0.0,0.0
35902100.23226628,0.038475936814775236,16770886.996324964,0.02401384926450351,1468427115.7961893,3.641279397288333,0.0,0.0,0.0,0.0,0.0,0.0
2792799521.098303,2.0079562228081675,0.0,0.0,186408102.22936982,0.33690090968350705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,137151492.79463696,0.11456933349895644,0.0,0.0,4865174.244337043,0.002071352383684102,223462273.37870273,0.17953410113633386,0.0,0.0
3089978319.0223455,1.9953676599876875,365810423.83985364,0.29780903021412863,165091066.92693156,0.2702879460102114,0.0,0.0,0.0,0.0,0.0,0.0
12585863.834677149,0.010285287817592637,13427630.632527761,0.014897700213488843,692474440.8300512,1.3453717712143114,0.0,0.0,0.0,0.0,0.0,0.0
361616703.69690025,0.2666522866763376,31264293.992077135,0.030549283562544438,317864605.52807736,0.5914011810835962,0.0,0.0,0.0,0.0,0.0,0.0
3664078.8198650507,0.0021763929047203755,592099764.8773599,0.42706737442757337,0.0,0.0,0.0,0.0,6473551.09379632,0.004654107047661003,0.0,0.0
3243596946.3087273,1.9979318394843344,110098091.43328147,0.08666809801077019,0.0,0.0,0.0,0.0,2867470.8171498356,0.0022626459729009948,0.0,0.0
2570155508.162476,1.9994605211659215,24042236.255678542,0.02677392156965401,23319322.611619182,0.049829715178413045,0.0,0.0,157292595.26642334,0.16637911930947413,0.0,0.0
2318263784.2013626,1.958272003706143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093130647.496398,1.9979318394843344,169963145.606469,0.14274130773607474,0.0,0.0,22319538.534498453,0.006817927377200333,0.0,0.0,0.0,0.0
218011996.79932684,0.17199204844465232,0.0,0.0,30804518.968807336,0.061419464486126826,57209458.88083622,0.029397275017880288,0.0,0.0,0.0,0.0
2100982265.1512234,1.200620075731757,0.0,0.0,0.0,0.0,8576171.054834977,0.003306719926620769,0.0,0.0,0.0,0.0
2372257479.6794596,1.6491263394400968,65162212.08683564,0.062169992721383405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,104160579.21647498,0.11604301112127055,1850697337.1820953,3.684251207188029,0.0,0.0,0.0,0.0,0.0,0.0
