Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0.0,968758985.1558691,1611000000.0,0.0,0.0
0.0,968541213.4987037,1611000000.0,0.0,0.0
0.0,965195319.4033293,1611000000.0,0.0,0.0
0.0,959297521.8735297,1611000000.0,0.0,0.0
0.0,944794401.4711882,1611000000.0,0.0,0.0
0.0,931955431.3049936,1611000000.0,0.0,0.0
0.0,967617683.037074,1611000000.0,0.0,0.0
0.0,928291408.2026734,1611000000.0,0.0,0.0
0.0,959297521.8735297,1611000000.0,0.0,0.0
0.0,959297521.8735297,1611000000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1530900000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1228500000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1664100000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1325100000.0,0.0,0.0
0.0,537858445.9067409,1325100000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,537858445.9067409,1190200000.0,0.0,0.0
0.0,537858445.9067409,1190200000.0,0.0,0.0
0.0,537858445.9067409,1190200000.0,0.0,0.0
0.0,530703602.0770809,1446300000.0,0.0,0.0
0.0,608444497.5837734,1446300000.0,0.0,0.0
0.0,526881367.20619166,1446300000.0,0.0,0.0
5257229.608788702,468719552.87489355,1446300000.0,363.2811788238074,0.0006623370580146008
0.0,537858445.9067409,1446300000.0,0.0,0.0
0.0,619922273.8200984,1446300000.0,0.0,0.0
0.0,524541918.1911563,1446300000.0,0.0,0.0
0.0,562544029.3077149,1446300000.0,0.0,0.0
0.0,535202126.90463585,1446300000.0,0.0,0.0
0.0,532275479.77751416,1446300000.0,0.0,0.0
0.0,544292272.2267854,1446300000.0,0.0,0.0
0.0,532074907.3274077,1446300000.0,0.0,0.0
0.0,527734655.89096034,1446300000.0,0.0,0.0
0.0,568771181.5480399,1446300000.0,0.0,0.0
0.0,471313094.6190177,1446300000.0,0.0,0.0
0.0,537858445.9067409,1446300000.0,0.0,0.0
9504038.78385806,537075490.6540003,435600000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,738000000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,302400000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
5284340.3881857125,537075490.6540003,641400000.0,0.0,0.005574780953018868
5284340.3881857125,537075490.6540003,641400000.0,0.0,0.005574780953018868
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,776300000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,776300000.0,0.0,0.009898782019735021
9504038.78385806,537075490.6540003,776300000.0,0.0,0.009898782019735021
9504038.78385806,546133570.082937,520200000.0,0.0,0.009898782019735021
9504038.78385806,470763486.4714583,520200000.0,0.0,0.009898782019735021
9504038.78385806,549631625.0702921,520200000.0,0.0,0.009898782019735021
17028360.563885067,623413915.5985283,520200000.0,0.0,0.01726685705116056
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
9504038.78385806,472211194.6533234,520200000.0,0.0,0.009898782019735021
9504038.78385806,552447429.620943,520200000.0,0.0,0.009898782019735021
9504038.78385806,515293334.3449615,520200000.0,0.0,0.009898782019735021
9504038.78385806,540013526.6531368,520200000.0,0.0,0.009898782019735021
9504038.78385806,542660855.7738429,520200000.0,0.0,0.009898782019735021
9504038.78385806,531633321.56405264,520200000.0,0.0,0.009898782019735021
9504038.78385806,543056657.6952229,520200000.0,0.0,0.009898782019735021
5311451.167582725,544735666.5125221,520200000.0,0.0,0.005630086422582731
30982997.062802188,510297955.8741244,520200000.0,0.0,0.03162640933059927
7407744.975720393,601422064.457288,520200000.0,0.0,0.007764434221158876
9504038.78385806,537075490.6540003,520200000.0,698.4452622888344,0.001187853842368202
9504038.78385806,537075490.6540003,520200000.0,0.0,0.009898782019735021
