Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
3649091.9481790713,847412730.6315461,1292000000.0,0.0,0.003352563669906758
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
2907094.236734474,847412730.6315461,1292000000.0,0.0,0.003352563669906758
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
0.0,847412730.6315461,1292000000.0,0.0,0.0
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
3656034.4361660383,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
2912625.0556620657,847412730.6315461,1292000000.0,0.0,0.0033651560634591383
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,847412730.6315461,1292000000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
8497494.56293899,871680130.0553766,1236500000.0,519.4516206915623,0.0009674230915569389
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
0.0,871680130.0553766,1236500000.0,0.0,0.0
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
6329109.757038812,871680130.0553766,1236500000.0,386.916115406392,0.0007204517627904005
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
8497494.56293899,871680130.0553766,1236500000.0,519.4516206915623,0.0009674230915569389
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
0.0,871680130.0553766,1236500000.0,0.0,0.0
