Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
3597569505.10203,0.0,0.0,0.0,2.2340235779959547
3426588646.1560264,0.0,0.0,0.0,1.9831143972364298
3598865591.6861753,0.0,0.0,0.0,2.2341670598443835
727607856.62393,0.0,0.0,0.0,0.9331375090706344
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3576643066.866703,0.0,0.0,0.0,2.217075133742439
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
5823046255.394148,0.0,0.0,0.0,5.43819053241714
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3607041192.2934685,0.0,0.0,0.0,2.2410898482887003
3282116600.8427835,0.0,0.0,0.0,2.2410898482887003
3384581921.0461,0.0,0.0,0.0,2.2410898482887003
3931965783.7441535,0.0,0.0,0.0,2.2410898482887003
2452155847.915554,0.0,0.0,0.0,3.740221237162449
2441279083.1464424,0.0,0.0,0.0,3.717622590091774
2441247810.070093,0.0,0.0,0.0,3.717526796741497
4236283472.2816772,0.0,0.0,0.0,3.5375518519614877
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2514707945.167945,0.0,0.0,0.0,3.780236733389473
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
607657696.643575,0.0,0.0,0.0,0.8679253992974386
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
2675611009.372339,0.0,0.0,0.0,3.717526796741497
2601704321.8139644,0.0,0.0,0.0,3.717526796741497
2206884610.7678475,0.0,0.0,0.0,3.717526796741497
2441247810.070093,0.0,0.0,0.0,3.717526796741497
572567251.727422,0.0,0.0,0.0,0.7127998859321385
417158328.321491,0.0,0.0,0.0,0.5155303227619283
572567251.727422,0.0,0.0,0.0,0.7127998859321385
572567251.727422,0.0,0.0,0.0,0.7127998859321385
2198816861.423843,0.0,0.0,0.0,1.9985920922618
572567251.727422,0.0,0.0,0.0,0.7127998859321385
572567251.727422,0.0,0.0,0.0,0.7127998859321385
611833194.609242,0.0,0.0,0.0,0.7278273531850975
572567251.727422,0.0,0.0,0.0,0.7127998859321385
572567251.727422,0.0,0.0,0.0,0.7127998859321385
640827651.6490945,0.0,0.0,0.0,0.8843111351310503
572567251.727422,0.0,0.0,0.0,0.7127998859321385
572567251.727422,0.0,0.0,0.0,0.7127998859321385
524980076.75102925,0.0,0.0,0.0,0.6280947173281818
572567251.727422,0.0,0.0,0.0,0.7127998859321385
572567251.727422,0.0,0.0,0.0,0.7127998859321385
111127524.66148978,0.0,0.0,0.0,0.15108786295681131
533494050.2699635,0.0,0.0,0.0,0.7127998859321385
747864444.4859189,0.0,0.0,0.0,0.7127998859321385
611640453.1848804,0.0,0.0,0.0,0.7127998859321385
2888878150.575512,0.0,0.0,0.0,2.0065445528500576
2819105125.071312,0.0,0.0,0.0,1.9519328247018604
2836221832.518781,0.0,0.0,0.0,1.9617835283892453
185916430.71222785,0.0,0.0,0.0,0.17915600835713968
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2832773686.4164557,0.0,0.0,0.0,1.958441598666785
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2825415375.598955,0.0,0.0,0.0,1.9566688125860225
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2924021738.8107767,0.0,0.0,0.0,2.0423652924162274
2984406842.8710365,0.0,0.0,0.0,1.9617852193406429
2171421881.8578835,0.0,0.0,0.0,1.9617852193406429
2688041990.0681796,0.0,0.0,0.0,1.9617852193406429
2836224416.469608,0.0,0.0,0.0,1.9617852193406429
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2007020194.0283046,0.0,0.0,0.0,3.812685253993915
2036316654.0860364,0.0,0.0,0.0,3.8555791419183283
2036382127.590321,0.0,0.0,0.0,3.855724569537302
1986781938.4897301,0.0,0.0,0.0,3.8142034161129734
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
1930587432.8257082,0.0,0.0,0.0,3.7528503336314816
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
703691437.629228,0.0,0.0,0.0,0.9503459095650016
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2036362282.3123925,0.0,0.0,0.0,3.8556804898511974
2452254874.535372,0.0,0.0,0.0,3.8556804898511974
2324673606.283135,0.0,0.0,0.0,3.8556804898511974
1867341656.5908446,0.0,0.0,0.0,3.8556804898511974
368689797.0679634,0.0,0.0,0.0,0.5614099862307366
319021811.98676443,0.0,0.0,0.0,0.49438983468099496
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
365646977.7451137,0.0,0.0,0.0,0.5236251852895941
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
381423360.8540394,0.0,0.0,0.0,0.4855408849769508
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
2353353491.5175595,0.0,0.0,0.0,3.6779309295831606
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
656547975.9937288,0.0,0.0,0.0,0.7761901462176017
267421939.27169085,0.0,0.0,0.0,0.4943795407651014
283249176.06648636,0.0,0.0,0.0,0.4943795407651014
339984002.1170849,0.0,0.0,0.0,0.4943795407651014
319015959.52629846,0.0,0.0,0.0,0.4943795407651014
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3008688303.6186132,0.0,0.0,0.0,1.9363828983325573
3045122356.7120852,0.0,0.0,0.0,1.978523571917606
3009626645.672263,0.0,0.0,0.0,1.9370155522302261
3010075590.376438,0.0,0.0,0.0,1.937215357295793
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3009632051.7239094,0.0,0.0,0.0,1.937018429944673
3055419592.1397867,0.0,0.0,0.0,1.9760157728360284
2499210525.549565,0.0,0.0,0.0,1.937018429944673
2655789957.042904,0.0,0.0,0.0,1.937018429944673
3666458061.645615,0.0,0.0,0.0,1.937018429944673
3116215398.014922,0.0,0.0,0.0,2.2226184406861704
2821792608.5979385,0.0,0.0,0.0,1.954926586745865
3093804093.798234,0.0,0.0,0.0,2.203086883048442
3082884280.1695266,0.0,0.0,0.0,2.190440036181191
3083838043.600492,0.0,0.0,0.0,2.191594401496158
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3049501026.1859884,0.0,0.0,0.0,2.158267539698482
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
2844827470.8773947,0.0,0.0,0.0,1.9745507261483997
3643583670.0261116,0.0,0.0,0.0,2.1900817036716784
3471360187.0324373,0.0,0.0,0.0,2.1900817036716784
2359714937.939177,0.0,0.0,0.0,2.1900817036716784
3082165275.5773363,0.0,0.0,0.0,2.1900817036716784
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
551791296.094888,0.0,0.0,0.0,0.5421690545204529
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
571060535.8299224,0.0,0.0,0.0,0.5632048402663016
555231498.5977166,0.0,0.0,0.0,0.5471490902668568
930163657.5603397,0.0,0.0,0.0,0.88818023010294
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
1936283157.435978,0.0,0.0,0.0,3.1255867538686033
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
557756882.2882639,0.0,0.0,0.0,0.5496998489079378
583081067.5035125,0.0,0.0,0.0,0.5750265360396135
483158778.3093805,0.0,0.0,0.0,0.5496998489079378
665365554.7864884,0.0,0.0,0.0,0.5496998489079378
526891428.27435887,0.0,0.0,0.0,0.5496998489079378
1757867239.4296732,0.0,0.0,0.0,2.4248060157517
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1527202284.3422837,0.0,0.0,0.0,2.0101166449816055
1660900875.5485027,0.0,0.0,0.0,2.268400053964043
1634406911.157141,0.0,0.0,0.0,2.565433797549658
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
922415106.2514205,0.0,0.0,0.0,0.8763629482097484
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
1877550374.2320628,0.0,0.0,0.0,2.256740100220096
1338381978.5995655,0.0,0.0,0.0,2.256740100220096
1748141012.1091485,0.0,0.0,0.0,2.256740100220096
1656806992.3602364,0.0,0.0,0.0,2.256740100220096
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2208788757.8195,0.0,0.0,0.0,1.4599828264544776
2346454142.3692365,0.0,0.0,0.0,1.58689443117238
2209116253.881156,0.0,0.0,0.0,1.406161513169878
1912737382.6509519,0.0,0.0,0.0,2.0711455583629013
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2103465413.960198,0.0,0.0,0.0,1.2380678066249737
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2187613948.3868356,0.0,0.0,0.0,1.399443569721014
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2213918138.578388,0.0,0.0,0.0,1.4079109988813459
2450401159.676867,0.0,0.0,0.0,1.4079109988813459
1872788503.7557602,0.0,0.0,0.0,1.4079109988813459
2011425126.3070238,0.0,0.0,0.0,1.4079109988813459
777576997.4838486,0.0,0.0,0.0,0.5245884690452947
495859088.938471,0.0,0.0,0.0,0.3255972810905186
497220286.88572985,0.0,0.0,0.0,0.32638060680979863
1766928244.6052654,0.0,0.0,0.0,1.2063637249547416
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
495072250.4453785,0.0,0.0,0.0,0.3243563639862672
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
1072321580.809125,0.0,0.0,0.0,1.3712523167814519
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
435382384.7876723,0.0,0.0,0.0,0.32625803557513966
585943993.1381686,0.0,0.0,0.0,0.32625803557513966
549806708.6558669,0.0,0.0,0.0,0.32625803557513966
497024496.74484944,0.0,0.0,0.0,0.32625803557513966
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3185059406.2535243,0.0,0.0,0.0,2.0808409431958848
3057054566.977086,0.0,0.0,0.0,1.9757325033857944
3200670854.250379,0.0,0.0,0.0,2.093491987561493
644146635.9564661,0.0,0.0,0.0,0.5447533827054873
3188578360.2238708,0.0,0.0,0.0,2.0831258746139794
3188578360.2238708,0.0,0.0,0.0,2.0831258746139794
3277970665.3963585,0.0,0.0,0.0,2.165488182051442
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3169636295.1968083,0.0,0.0,0.0,2.056384344496579
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
3129795518.9380865,0.0,0.0,0.0,2.03203494239515
2492969449.7675443,0.0,0.0,0.0,2.083310113559036
3188924470.0518665,0.0,0.0,0.0,2.083310113559036
2969129205.332882,0.0,0.0,0.0,2.083310113559036
463081227.1564781,0.0,0.0,0.0,0.5531869857010203
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
2164866883.638711,0.0,0.0,0.0,1.9594411624932206
490354555.6124429,0.0,0.0,0.0,0.5641246029388821
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
227349290.60500446,0.0,0.0,0.0,0.24348347134668405
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
447189348.6455193,0.0,0.0,0.0,0.538467140341477
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
612608664.8480655,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
514364509.0911055,0.0,0.0,0.0,0.5511915818012556
469015022.97996527,0.0,0.0,0.0,0.5511915818012556
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
321654288.89658,0.0,0.0,0.0,0.5058561163703064
265479212.97667134,0.0,0.0,0.0,0.4154307393450506
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
1109071551.3143091,0.0,0.0,0.0,0.8872487414054042
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
280135467.4376754,0.0,0.0,0.0,0.4314120425414776
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
485850552.3785163,0.0,0.0,0.0,0.8735765204481428
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
267416752.74277428,0.0,0.0,0.0,0.4159965218508746
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
733553500.5894083,0.0,0.0,0.0,0.9063602490578314
287306602.818502,0.0,0.0,0.0,0.4146888326102224
265287414.4020984,0.0,0.0,0.0,0.4146888326102224
335008501.1624305,0.0,0.0,0.0,0.4146888326102224
1964566594.0173225,0.0,0.0,0.0,1.4023183979026446
1608499643.6002612,0.0,0.0,0.0,1.009023796953297
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1376578180.2744393,0.0,0.0,0.0,1.4311218414058058
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1956787185.493484,0.0,0.0,0.0,1.3615795843572207
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1896535894.716484,0.0,0.0,0.0,1.2357081946203974
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1646273137.597726,0.0,0.0,0.0,1.1214629485802956
1837882094.9230194,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
1576185855.7053854,0.0,0.0,0.0,1.3631449711540726
1958681035.829964,0.0,0.0,0.0,1.3631449711540726
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
3030962484.459125,0.0,0.0,0.0,2.7813673029040142
2966556688.691421,0.0,0.0,0.0,2.684219627055699
3001043818.525732,0.0,0.0,0.0,2.722658013006086
977504413.2011685,0.0,0.0,0.0,1.155645240850242
3002988695.699218,0.0,0.0,0.0,2.723052739338768
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
2504275559.1086707,0.0,0.0,0.0,2.2920303804594337
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
2953153432.846029,0.0,0.0,0.0,2.619317368806838
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
2978176948.4724026,0.0,0.0,0.0,2.714003113548425
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
3860778343.2507067,0.0,0.0,0.0,2.7221948730177665
3000756448.347808,0.0,0.0,0.0,2.7221948730177665
2809060231.0349536,0.0,0.0,0.0,2.7221948730177665
209346031.6106658,0.0,0.0,0.0,0.23909932520834346
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
2843977492.716337,0.0,0.0,0.0,1.973684615291213
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
1036333723.1792369,0.0,0.0,0.0,0.9255922441916872
228545239.66166174,0.0,0.0,0.0,0.27285231228796364
228644635.8372358,0.0,0.0,0.0,0.2729457878125009
1285341542.8487604,0.0,0.0,0.0,2.2431690843041014
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
323142148.5058284,0.0,0.0,0.0,0.2983554141808174
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
220947310.02975205,0.0,0.0,0.0,0.2656599544971202
175112721.5239883,0.0,0.0,0.0,0.2730215843485812
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
240675296.1072743,0.0,0.0,0.0,0.2730215843485812
228725233.25399753,0.0,0.0,0.0,0.2730215843485812
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
125283218.4347637,0.0,0.0,0.0,0.11071783664398643
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
3723515186.404105,0.0,0.0,0.0,1.9752771363449413
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
163110271.70634666,0.0,0.0,0.0,0.12293608467320419
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
2746024202.836947,0.0,0.0,0.0,3.687320930591656
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
114209774.15490364,0.0,0.0,0.0,0.11981671782614985
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
122381329.89096211,0.0,0.0,0.0,0.12601366401510064
129720543.71094345,0.0,0.0,0.0,0.12601366401510064
119000868.8749374,0.0,0.0,0.0,0.12601366401510064
3611795390.4234333,0.0,0.0,0.0,2.6044223768892896
3227353036.6193924,0.0,0.0,0.0,1.9999497783477238
3625403938.894448,0.0,0.0,0.0,2.6173741573239004
2451233734.2597785,0.0,0.0,0.0,3.770875863015818
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3217277683.989894,0.0,0.0,0.0,1.98468018759732
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
3863640350.8553686,0.0,0.0,0.0,2.6172585551858463
3625355681.789332,0.0,0.0,0.0,2.6172585551858463
